Mes,cliente_id,sku,Unidades_Sell_In,Unidades_Sell_Out,Unidades_Inicial,Kilos_Inicial,Inventario_Anterior,Variacion_Inventario,Unidades_Inventario_Final,Kilos_Inventario_Final,DOH,Estado_Abastecimiento
2025-08,C011,110106,31,0,0.0,0.0,178.0,31.0,209.0,0.0,999.0,🟡 Sobre
2025-09,C011,110106,54,0,0.0,0.0,209.0,54.0,263.0,0.0,999.0,🟡 Sobre
2025-10,C011,110106,28,0,0.0,0.0,263.0,28.0,291.0,0.0,999.0,🟡 Sobre
2025-11,C011,110106,26,0,0.0,0.0,291.0,26.0,317.0,0.0,999.0,🟡 Sobre
2025-01,C011,110108,26,0,0.0,0.0,0.0,26.0,26.0,0.0,999.0,🟡 Sobre
2025-02,C011,110108,27,0,0.0,0.0,26.0,27.0,53.0,0.0,999.0,🟡 Sobre
2025-03,C011,110108,26,0,0.0,0.0,53.0,26.0,79.0,0.0,999.0,🟡 Sobre
2025-04,C011,110108,25,0,0.0,0.0,79.0,25.0,104.0,0.0,999.0,🟡 Sobre
2025-05,C011,110108,28,0,0.0,0.0,104.0,28.0,132.0,0.0,999.0,🟡 Sobre
2025-06,C011,110108,28,0,0.0,0.0,132.0,28.0,160.0,0.0,999.0,🟡 Sobre
2025-07,C011,110108,25,0,0.0,0.0,160.0,25.0,185.0,0.0,999.0,🟡 Sobre
2025-08,C011,110108,33,0,0.0,0.0,185.0,33.0,218.0,0.0,999.0,🟡 Sobre
2025-09,C011,110108,56,0,0.0,0.0,218.0,56.0,274.0,0.0,999.0,🟡 Sobre
2025-10,C011,110108,31,0,0.0,0.0,274.0,31.0,305.0,0.0,999.0,🟡 Sobre
2025-11,C011,110108,28,0,0.0,0.0,305.0,28.0,333.0,0.0,999.0,🟡 Sobre
2025-01,C011,110109,30,0,0.0,0.0,0.0,30.0,30.0,0.0,999.0,🟡 Sobre
2025-02,C011,110109,24,0,0.0,0.0,30.0,24.0,54.0,0.0,999.0,🟡 Sobre
2025-03,C011,110109,18,0,0.0,0.0,54.0,18.0,72.0,0.0,999.0,🟡 Sobre
2025-04,C011,110109,28,0,0.0,0.0,72.0,28.0,100.0,0.0,999.0,🟡 Sobre
2025-05,C011,110109,33,0,0.0,0.0,100.0,33.0,133.0,0.0,999.0,🟡 Sobre
2025-06,C011,110109,31,0,0.0,0.0,133.0,31.0,164.0,0.0,999.0,🟡 Sobre
2025-07,C011,110109,23,0,0.0,0.0,164.0,23.0,187.0,0.0,999.0,🟡 Sobre
2025-08,C011,110109,29,0,0.0,0.0,187.0,29.0,216.0,0.0,999.0,🟡 Sobre
2025-09,C011,110109,67,0,0.0,0.0,216.0,67.0,283.0,0.0,999.0,🟡 Sobre
2025-10,C011,110109,30,0,0.0,0.0,283.0,30.0,313.0,0.0,999.0,🟡 Sobre
2025-11,C011,110109,36,0,0.0,0.0,313.0,36.0,349.0,0.0,999.0,🟡 Sobre
2025-01,C011,110110,24,0,0.0,0.0,0.0,24.0,24.0,0.0,999.0,🟡 Sobre
2025-02,C011,110110,18,0,0.0,0.0,24.0,18.0,42.0,0.0,999.0,🟡 Sobre
2025-03,C011,110110,19,0,0.0,0.0,42.0,19.0,61.0,0.0,999.0,🟡 Sobre
2025-04,C011,110110,18,0,0.0,0.0,61.0,18.0,79.0,0.0,999.0,🟡 Sobre
2025-05,C011,110110,21,0,0.0,0.0,79.0,21.0,100.0,0.0,999.0,🟡 Sobre
2025-06,C011,110110,27,0,0.0,0.0,100.0,27.0,127.0,0.0,999.0,🟡 Sobre
2025-07,C011,110110,20,0,0.0,0.0,127.0,20.0,147.0,0.0,999.0,🟡 Sobre
2025-08,C011,110110,22,0,0.0,0.0,147.0,22.0,169.0,0.0,999.0,🟡 Sobre
2025-09,C011,110110,43,0,0.0,0.0,169.0,43.0,212.0,0.0,999.0,🟡 Sobre
2025-10,C011,110110,21,0,0.0,0.0,212.0,21.0,233.0,0.0,999.0,🟡 Sobre
2025-11,C011,110110,29,0,0.0,0.0,233.0,29.0,262.0,0.0,999.0,🟡 Sobre
2025-01,C011,110111,34,0,0.0,0.0,0.0,34.0,34.0,0.0,999.0,🟡 Sobre
2025-02,C011,110111,30,0,0.0,0.0,34.0,30.0,64.0,0.0,999.0,🟡 Sobre
2025-03,C011,110111,30,0,0.0,0.0,64.0,30.0,94.0,0.0,999.0,🟡 Sobre
2025-04,C011,110111,33,0,0.0,0.0,94.0,33.0,127.0,0.0,999.0,🟡 Sobre
2025-05,C011,110111,31,0,0.0,0.0,127.0,31.0,158.0,0.0,999.0,🟡 Sobre
2025-06,C011,110111,33,0,0.0,0.0,158.0,33.0,191.0,0.0,999.0,🟡 Sobre
2025-07,C011,110111,36,0,0.0,0.0,191.0,36.0,227.0,0.0,999.0,🟡 Sobre
2025-08,C011,110111,34,0,0.0,0.0,227.0,34.0,261.0,0.0,999.0,🟡 Sobre
2025-09,C011,110111,67,0,0.0,0.0,261.0,67.0,328.0,0.0,999.0,🟡 Sobre
2025-10,C011,110111,34,0,0.0,0.0,328.0,34.0,362.0,0.0,999.0,🟡 Sobre
2025-11,C011,110111,38,0,0.0,0.0,362.0,38.0,400.0,0.0,999.0,🟡 Sobre
2025-01,C011,110114,30,0,0.0,0.0,0.0,30.0,30.0,0.0,999.0,🟡 Sobre
2025-02,C011,110114,22,0,0.0,0.0,30.0,22.0,52.0,0.0,999.0,🟡 Sobre
2025-03,C011,110114,28,0,0.0,0.0,52.0,28.0,80.0,0.0,999.0,🟡 Sobre
2025-04,C011,110114,28,0,0.0,0.0,80.0,28.0,108.0,0.0,999.0,🟡 Sobre
2025-05,C011,110114,29,0,0.0,0.0,108.0,29.0,137.0,0.0,999.0,🟡 Sobre
2025-06,C011,110114,26,0,0.0,0.0,137.0,26.0,163.0,0.0,999.0,🟡 Sobre
2025-07,C011,110114,28,0,0.0,0.0,163.0,28.0,191.0,0.0,999.0,🟡 Sobre
2025-08,C011,110114,25,0,0.0,0.0,191.0,25.0,216.0,0.0,999.0,🟡 Sobre
2025-09,C011,110114,56,0,0.0,0.0,216.0,56.0,272.0,0.0,999.0,🟡 Sobre
2025-10,C011,110114,33,0,0.0,0.0,272.0,33.0,305.0,0.0,999.0,🟡 Sobre
2025-11,C011,110114,39,0,0.0,0.0,305.0,39.0,344.0,0.0,999.0,🟡 Sobre
2025-01,C011,110115,22,0,0.0,0.0,0.0,22.0,22.0,0.0,999.0,🟡 Sobre
2025-02,C011,110115,24,0,0.0,0.0,22.0,24.0,46.0,0.0,999.0,🟡 Sobre
2025-03,C011,110115,19,0,0.0,0.0,46.0,19.0,65.0,0.0,999.0,🟡 Sobre
2025-04,C011,110115,21,0,0.0,0.0,65.0,21.0,86.0,0.0,999.0,🟡 Sobre
2025-05,C011,110115,21,0,0.0,0.0,86.0,21.0,107.0,0.0,999.0,🟡 Sobre
2025-06,C011,110115,24,0,0.0,0.0,107.0,24.0,131.0,0.0,999.0,🟡 Sobre
2025-07,C011,110115,24,0,0.0,0.0,131.0,24.0,155.0,0.0,999.0,🟡 Sobre
2025-08,C011,110115,26,0,0.0,0.0,155.0,26.0,181.0,0.0,999.0,🟡 Sobre
2025-09,C011,110115,54,0,0.0,0.0,181.0,54.0,235.0,0.0,999.0,🟡 Sobre
2025-10,C011,110115,22,0,0.0,0.0,235.0,22.0,257.0,0.0,999.0,🟡 Sobre
2025-11,C011,110115,34,0,0.0,0.0,257.0,34.0,291.0,0.0,999.0,🟡 Sobre
2025-01,C011,110116,28,0,0.0,0.0,0.0,28.0,28.0,0.0,999.0,🟡 Sobre
2025-02,C011,110116,37,0,0.0,0.0,28.0,37.0,65.0,0.0,999.0,🟡 Sobre
2025-03,C011,110116,36,0,0.0,0.0,65.0,36.0,101.0,0.0,999.0,🟡 Sobre
2025-04,C011,110116,30,0,0.0,0.0,101.0,30.0,131.0,0.0,999.0,🟡 Sobre
2025-05,C011,110116,36,0,0.0,0.0,131.0,36.0,167.0,0.0,999.0,🟡 Sobre
2025-06,C011,110116,34,0,0.0,0.0,167.0,34.0,201.0,0.0,999.0,🟡 Sobre
2025-07,C011,110116,33,0,0.0,0.0,201.0,33.0,234.0,0.0,999.0,🟡 Sobre
2025-08,C011,110116,43,0,0.0,0.0,234.0,43.0,277.0,0.0,999.0,🟡 Sobre
2025-09,C011,110116,78,0,0.0,0.0,277.0,78.0,355.0,0.0,999.0,🟡 Sobre
2025-10,C011,110116,38,0,0.0,0.0,355.0,38.0,393.0,0.0,999.0,🟡 Sobre
2025-11,C011,110116,34,0,0.0,0.0,393.0,34.0,427.0,0.0,999.0,🟡 Sobre
2025-01,C011,900101,37,0,0.0,0.0,0.0,37.0,37.0,0.0,999.0,🟡 Sobre
2025-02,C011,900101,20,0,0.0,0.0,37.0,20.0,57.0,0.0,999.0,🟡 Sobre
2025-03,C011,900101,32,0,0.0,0.0,57.0,32.0,89.0,0.0,999.0,🟡 Sobre
2025-04,C011,900101,28,0,0.0,0.0,89.0,28.0,117.0,0.0,999.0,🟡 Sobre
2025-05,C011,900101,30,0,0.0,0.0,117.0,30.0,147.0,0.0,999.0,🟡 Sobre
2025-06,C011,900101,54,0,0.0,0.0,147.0,54.0,201.0,0.0,999.0,🟡 Sobre
2025-07,C011,900101,29,0,0.0,0.0,201.0,29.0,230.0,0.0,999.0,🟡 Sobre
2025-08,C011,900101,35,0,0.0,0.0,230.0,35.0,265.0,0.0,999.0,🟡 Sobre
2025-09,C011,900101,57,0,0.0,0.0,265.0,57.0,322.0,0.0,999.0,🟡 Sobre
2025-10,C011,900101,29,0,0.0,0.0,322.0,29.0,351.0,0.0,999.0,🟡 Sobre
2025-11,C011,900101,33,0,0.0,0.0,351.0,33.0,384.0,0.0,999.0,🟡 Sobre
2025-01,C011,900103,28,0,0.0,0.0,0.0,28.0,28.0,0.0,999.0,🟡 Sobre
2025-02,C011,900103,31,0,0.0,0.0,28.0,31.0,59.0,0.0,999.0,🟡 Sobre
2025-03,C011,900103,22,0,0.0,0.0,59.0,22.0,81.0,0.0,999.0,🟡 Sobre
2025-04,C011,900103,28,0,0.0,0.0,81.0,28.0,109.0,0.0,999.0,🟡 Sobre
2025-05,C011,900103,30,0,0.0,0.0,109.0,30.0,139.0,0.0,999.0,🟡 Sobre
2025-06,C011,900103,33,0,0.0,0.0,139.0,33.0,172.0,0.0,999.0,🟡 Sobre
2025-07,C011,900103,26,0,0.0,0.0,172.0,26.0,198.0,0.0,999.0,🟡 Sobre
2025-08,C011,900103,27,0,0.0,0.0,198.0,27.0,225.0,0.0,999.0,🟡 Sobre
2025-09,C011,900103,74,0,0.0,0.0,225.0,74.0,299.0,0.0,999.0,🟡 Sobre
2025-10,C011,900103,30,0,0.0,0.0,299.0,30.0,329.0,0.0,999.0,🟡 Sobre
2025-11,C011,900103,33,0,0.0,0.0,329.0,33.0,362.0,0.0,999.0,🟡 Sobre
2025-01,C011,900104,30,0,0.0,0.0,0.0,30.0,30.0,0.0,999.0,🟡 Sobre
2025-02,C011,900104,28,0,0.0,0.0,30.0,28.0,58.0,0.0,999.0,🟡 Sobre
2025-03,C011,900104,30,0,0.0,0.0,58.0,30.0,88.0,0.0,999.0,🟡 Sobre
2025-04,C011,900104,29,0,0.0,0.0,88.0,29.0,117.0,0.0,999.0,🟡 Sobre
2025-05,C011,900104,31,0,0.0,0.0,117.0,31.0,148.0,0.0,999.0,🟡 Sobre
2025-06,C011,900104,28,0,0.0,0.0,148.0,28.0,176.0,0.0,999.0,🟡 Sobre
2025-07,C011,900104,29,0,0.0,0.0,176.0,29.0,205.0,0.0,999.0,🟡 Sobre
2025-08,C011,900104,24,0,0.0,0.0,205.0,24.0,229.0,0.0,999.0,🟡 Sobre
2025-09,C011,900104,67,0,0.0,0.0,229.0,67.0,296.0,0.0,999.0,🟡 Sobre
2025-10,C011,900104,34,0,0.0,0.0,296.0,34.0,330.0,0.0,999.0,🟡 Sobre
2025-11,C011,900104,36,0,0.0,0.0,330.0,36.0,366.0,0.0,999.0,🟡 Sobre
2025-01,C012,110101,16,26,18.0,2.6999999999999997,18.0,-10.0,8.0,1.1999999999999997,9.230769230769232,🟡 Sobre
2025-02,C012,110101,44,35,18.0,2.6999999999999997,8.0,9.0,17.0,2.55,14.571428571428571,🟡 Sobre
2025-03,C012,110101,35,42,18.0,2.6999999999999997,17.0,-7.0,10.0,1.4999999999999998,7.142857142857142,🟡 Sobre
2025-04,C012,110101,24,22,18.0,2.6999999999999997,10.0,2.0,12.0,1.7999999999999998,16.363636363636363,🟡 Sobre
2025-05,C012,110101,38,43,18.0,2.6999999999999997,12.0,-5.0,7.0,1.0499999999999998,4.883720930232559,🟢 Bien
2025-06,C012,110101,35,31,18.0,2.6999999999999997,7.0,4.0,11.0,1.65,10.645161290322582,🟡 Sobre
2025-07,C012,110101,45,44,18.0,2.6999999999999997,11.0,1.0,12.0,1.7999999999999998,8.181818181818182,🟡 Sobre
2025-08,C012,110101,35,37,18.0,2.6999999999999997,12.0,-2.0,10.0,1.4999999999999998,8.108108108108109,🟡 Sobre
2025-09,C012,110101,33,43,18.0,2.6999999999999997,10.0,-10.0,0.0,0.0,0.0,🔴 Falta
2025-10,C012,110101,37,24,18.0,2.6999999999999997,0.0,13.0,13.0,1.95,16.25,🟡 Sobre
2025-11,C012,110101,39,45,18.0,2.6999999999999997,13.0,-6.0,7.0,1.05,4.666666666666667,🟢 Bien
2025-12,C012,110101,70,60,18.0,2.6999999999999997,7.0,10.0,17.0,2.55,8.5,🟡 Sobre
2025-01,C012,110102,37,37,21.0,3.15,21.0,0.0,21.0,3.15,17.027027027027025,🟡 Sobre
2025-02,C012,110102,28,29,21.0,3.15,21.0,-1.0,20.0,3.0,20.689655172413794,🟡 Sobre
2025-03,C012,110102,32,37,21.0,3.15,20.0,-5.0,15.0,2.25,12.162162162162163,🟡 Sobre
2025-04,C012,110102,36,40,21.0,3.15,15.0,-4.0,11.0,1.65,8.25,🟡 Sobre
2025-05,C012,110102,44,43,21.0,3.15,11.0,1.0,12.0,1.7999999999999998,8.372093023255815,🟡 Sobre
2025-06,C012,110102,42,37,21.0,3.15,12.0,5.0,17.0,2.55,13.783783783783784,🟡 Sobre
2025-07,C012,110102,49,50,21.0,3.15,17.0,-1.0,16.0,2.4,9.6,🟡 Sobre
2025-08,C012,110102,38,45,21.0,3.15,16.0,-7.0,9.0,1.3499999999999999,6.0,🟢 Bien
2025-09,C012,110102,36,37,21.0,3.15,9.0,-1.0,8.0,1.2,6.486486486486487,🟢 Bien
2025-10,C012,110102,46,42,21.0,3.15,8.0,4.0,12.0,1.7999999999999998,8.571428571428571,🟡 Sobre
2025-11,C012,110102,39,43,21.0,3.15,12.0,-4.0,8.0,1.1999999999999997,5.5813953488372094,🟢 Bien
2025-12,C012,110102,66,59,21.0,3.15,8.0,7.0,15.0,2.25,7.627118644067796,🟡 Sobre
2025-01,C012,110105,28,27,18.0,2.6999999999999997,18.0,1.0,19.0,2.8499999999999996,21.11111111111111,🟡 Sobre
2025-02,C012,110105,17,22,18.0,2.6999999999999997,19.0,-5.0,14.0,2.0999999999999996,19.09090909090909,🟡 Sobre
2025-03,C012,110105,28,24,18.0,2.6999999999999997,14.0,4.0,18.0,2.6999999999999997,22.5,🟡 Sobre
2025-04,C012,110105,40,39,18.0,2.6999999999999997,18.0,1.0,19.0,2.8499999999999996,14.615384615384615,🟡 Sobre
2025-05,C012,110105,27,30,18.0,2.6999999999999997,19.0,-3.0,16.0,2.3999999999999995,16.0,🟡 Sobre
2025-06,C012,110105,31,31,18.0,2.6999999999999997,16.0,0.0,16.0,2.3999999999999995,15.483870967741936,🟡 Sobre
2025-07,C012,110105,34,40,18.0,2.6999999999999997,16.0,-6.0,10.0,1.4999999999999996,7.5,🟡 Sobre
2025-08,C012,110105,38,41,18.0,2.6999999999999997,10.0,-3.0,7.0,1.0499999999999996,5.121951219512195,🟢 Bien
2025-09,C012,110105,44,35,18.0,2.6999999999999997,7.0,9.0,16.0,2.3999999999999995,13.714285714285714,🟡 Sobre
2025-10,C012,110105,32,30,18.0,2.6999999999999997,16.0,2.0,18.0,2.6999999999999993,18.0,🟡 Sobre
2025-11,C012,110105,30,32,18.0,2.6999999999999997,18.0,-2.0,16.0,2.3999999999999995,15.0,🟡 Sobre
2025-12,C012,110105,54,44,18.0,2.6999999999999997,16.0,10.0,26.0,3.8999999999999995,17.727272727272727,🟡 Sobre
2025-01,C012,110106,20,22,15.0,1.875,15.0,-2.0,13.0,1.625,17.727272727272727,🟡 Sobre
2025-02,C012,110106,25,25,15.0,1.875,13.0,0.0,13.0,1.625,15.600000000000001,🟡 Sobre
2025-03,C012,110106,29,29,15.0,1.875,13.0,0.0,13.0,1.625,13.448275862068966,🟡 Sobre
2025-04,C012,110106,18,22,15.0,1.875,13.0,-4.0,9.0,1.125,12.272727272727273,🟡 Sobre
2025-05,C012,110106,26,25,15.0,1.875,9.0,1.0,10.0,1.25,12.0,🟡 Sobre
2025-06,C012,110106,27,30,15.0,1.875,10.0,-3.0,7.0,0.875,7.0,🟢 Bien
2025-07,C012,110106,51,42,15.0,1.875,7.0,9.0,16.0,2.0,11.428571428571427,🟡 Sobre
2025-08,C012,110106,13,18,15.0,1.875,16.0,-5.0,11.0,1.375,18.333333333333336,🟡 Sobre
2025-09,C012,110106,23,32,15.0,1.875,11.0,-9.0,2.0,0.25,1.875,🟢 Bien
2025-10,C012,110106,43,32,15.0,1.875,2.0,11.0,13.0,1.625,12.1875,🟡 Sobre
2025-11,C012,110106,42,40,15.0,1.875,13.0,2.0,15.0,1.875,11.25,🟡 Sobre
2025-12,C012,110106,37,33,15.0,1.875,15.0,4.0,19.0,2.375,17.272727272727273,🟡 Sobre
2025-01,C012,110107,26,24,16.0,2.0,16.0,2.0,18.0,2.25,22.5,🟡 Sobre
2025-02,C012,110107,27,28,16.0,2.0,18.0,-1.0,17.0,2.125,18.21428571428571,🟡 Sobre
2025-03,C012,110107,24,31,16.0,2.0,17.0,-7.0,10.0,1.25,9.67741935483871,🟡 Sobre
2025-04,C012,110107,40,39,16.0,2.0,10.0,1.0,11.0,1.375,8.461538461538462,🟡 Sobre
2025-05,C012,110107,29,25,16.0,2.0,11.0,4.0,15.0,1.875,18.0,🟡 Sobre
2025-06,C012,110107,40,38,16.0,2.0,15.0,2.0,17.0,2.125,13.421052631578947,🟡 Sobre
2025-07,C012,110107,40,38,16.0,2.0,17.0,2.0,19.0,2.375,15.0,🟡 Sobre
2025-08,C012,110107,29,33,16.0,2.0,19.0,-4.0,15.0,1.875,13.636363636363637,🟡 Sobre
2025-09,C012,110107,33,34,16.0,2.0,15.0,-1.0,14.0,1.75,12.352941176470587,🟡 Sobre
2025-10,C012,110107,26,33,16.0,2.0,14.0,-7.0,7.0,0.875,6.363636363636364,🟢 Bien
2025-11,C012,110107,58,47,16.0,2.0,7.0,11.0,18.0,2.25,11.48936170212766,🟡 Sobre
2025-12,C012,110107,40,45,16.0,2.0,18.0,-5.0,13.0,1.625,8.666666666666666,🟡 Sobre
2025-01,C012,110108,27,29,16.0,2.4,16.0,-2.0,14.0,2.1,14.482758620689657,🟡 Sobre
2025-02,C012,110108,25,30,16.0,2.4,14.0,-5.0,9.0,1.35,9.0,🟡 Sobre
2025-03,C012,110108,27,19,16.0,2.4,9.0,8.0,17.0,2.55,26.842105263157894,🟡 Sobre
2025-04,C012,110108,30,28,16.0,2.4,17.0,2.0,19.0,2.8499999999999996,20.357142857142858,🟡 Sobre
2025-05,C012,110108,33,39,16.0,2.4,19.0,-6.0,13.0,1.9499999999999997,10.0,🟡 Sobre
2025-06,C012,110108,21,28,16.0,2.4,13.0,-7.0,6.0,0.8999999999999997,6.428571428571428,🟢 Bien
2025-07,C012,110108,46,38,16.0,2.4,6.0,8.0,14.0,2.0999999999999996,11.052631578947368,🟡 Sobre
2025-08,C012,110108,17,26,16.0,2.4,14.0,-9.0,5.0,0.7499999999999998,5.769230769230769,🟢 Bien
2025-09,C012,110108,42,36,16.0,2.4,5.0,6.0,11.0,1.6499999999999997,9.166666666666668,🟡 Sobre
2025-10,C012,110108,58,51,16.0,2.4,11.0,7.0,18.0,2.6999999999999997,10.588235294117649,🟡 Sobre
2025-11,C012,110108,36,40,16.0,2.4,18.0,-4.0,14.0,2.0999999999999996,10.5,🟡 Sobre
2025-12,C012,110108,49,46,16.0,2.4,14.0,3.0,17.0,2.55,11.086956521739129,🟡 Sobre
2025-01,C012,110109,29,33,14.0,2.1,14.0,-4.0,10.0,1.5,9.090909090909092,🟡 Sobre
2025-02,C012,110109,41,36,14.0,2.1,10.0,5.0,15.0,2.25,12.5,🟡 Sobre
2025-03,C012,110109,25,31,14.0,2.1,15.0,-6.0,9.0,1.35,8.70967741935484,🟡 Sobre
2025-04,C012,110109,36,37,14.0,2.1,9.0,-1.0,8.0,1.2000000000000002,6.486486486486487,🟢 Bien
2025-05,C012,110109,28,29,14.0,2.1,8.0,-1.0,7.0,1.0500000000000003,7.241379310344828,🟡 Sobre
2025-06,C012,110109,22,26,14.0,2.1,7.0,-4.0,3.0,0.4500000000000003,3.4615384615384617,🟢 Bien
2025-07,C012,110109,33,30,14.0,2.1,3.0,3.0,6.0,0.9000000000000002,6.0,🟢 Bien
2025-08,C012,110109,48,40,14.0,2.1,6.0,8.0,14.0,2.1,10.5,🟡 Sobre
2025-09,C012,110109,30,35,14.0,2.1,14.0,-5.0,9.0,1.35,7.7142857142857135,🟡 Sobre
2025-10,C012,110109,42,32,14.0,2.1,9.0,10.0,19.0,2.85,17.8125,🟡 Sobre
2025-11,C012,110109,29,29,14.0,2.1,19.0,0.0,19.0,2.85,19.655172413793103,🟡 Sobre
2025-12,C012,110109,41,46,14.0,2.1,19.0,-5.0,14.0,2.1,9.130434782608695,🟡 Sobre
2025-01,C012,110110,13,13,8.0,2.88,8.0,0.0,8.0,2.88,18.461538461538463,🟡 Sobre
2025-02,C012,110110,11,10,8.0,2.88,8.0,1.0,9.0,3.2399999999999998,27.0,🟡 Sobre
2025-03,C012,110110,22,24,8.0,2.88,9.0,-2.0,7.0,2.5199999999999996,8.75,🟡 Sobre
2025-04,C012,110110,15,12,8.0,2.88,7.0,3.0,10.0,3.5999999999999996,25.0,🟡 Sobre
2025-05,C012,110110,15,20,8.0,2.88,10.0,-5.0,5.0,1.7999999999999998,7.5,🟡 Sobre
2025-06,C012,110110,17,16,8.0,2.88,5.0,1.0,6.0,2.1599999999999997,11.25,🟡 Sobre
2025-07,C012,110110,19,17,8.0,2.88,6.0,2.0,8.0,2.88,14.117647058823529,🟡 Sobre
2025-08,C012,110110,14,14,8.0,2.88,8.0,0.0,8.0,2.88,17.142857142857142,🟡 Sobre
2025-09,C012,110110,9,14,8.0,2.88,8.0,-5.0,3.0,1.08,6.428571428571428,🟢 Bien
2025-10,C012,110110,26,23,8.0,2.88,3.0,3.0,6.0,2.16,7.826086956521739,🟡 Sobre
2025-11,C012,110110,21,23,8.0,2.88,6.0,-2.0,4.0,1.4400000000000002,5.217391304347826,🟢 Bien
2025-12,C012,110110,34,29,8.0,2.88,4.0,5.0,9.0,3.24,9.310344827586206,🟡 Sobre
2025-01,C012,110114,28,31,20.0,5.0,20.0,-3.0,17.0,4.25,16.451612903225804,🟡 Sobre
2025-02,C012,110114,13,15,20.0,5.0,17.0,-2.0,15.0,3.75,30.0,🟡 Sobre
2025-03,C012,110114,27,30,20.0,5.0,15.0,-3.0,12.0,3.0,12.0,🟡 Sobre
2025-04,C012,110114,29,28,20.0,5.0,12.0,1.0,13.0,3.25,13.928571428571429,🟡 Sobre
2025-05,C012,110114,29,33,20.0,5.0,13.0,-4.0,9.0,2.25,8.181818181818182,🟡 Sobre
2025-06,C012,110114,36,31,20.0,5.0,9.0,5.0,14.0,3.5,13.548387096774194,🟡 Sobre
2025-07,C012,110114,38,36,20.0,5.0,14.0,2.0,16.0,4.0,13.333333333333332,🟡 Sobre
2025-08,C012,110114,33,41,20.0,5.0,16.0,-8.0,8.0,2.0,5.853658536585366,🟢 Bien
2025-09,C012,110114,26,29,20.0,5.0,8.0,-3.0,5.0,1.25,5.172413793103448,🟢 Bien
2025-10,C012,110114,38,34,20.0,5.0,5.0,4.0,9.0,2.25,7.9411764705882355,🟡 Sobre
2025-11,C012,110114,41,43,20.0,5.0,9.0,-2.0,7.0,1.75,4.883720930232559,🟢 Bien
2025-12,C012,110114,60,41,20.0,5.0,7.0,19.0,26.0,6.5,19.024390243902438,🟡 Sobre
2025-01,C012,110115,21,28,18.0,4.5,18.0,-7.0,11.0,2.75,11.785714285714285,🟡 Sobre
2025-02,C012,110115,27,31,18.0,4.5,11.0,-4.0,7.0,1.75,6.774193548387097,🟢 Bien
2025-03,C012,110115,34,37,18.0,4.5,7.0,-3.0,4.0,1.0,3.2432432432432434,🟢 Bien
2025-04,C012,110115,40,25,18.0,4.5,4.0,15.0,19.0,4.75,22.8,🟡 Sobre
2025-05,C012,110115,33,37,18.0,4.5,19.0,-4.0,15.0,3.75,12.162162162162163,🟡 Sobre
2025-06,C012,110115,31,41,18.0,4.5,15.0,-10.0,5.0,1.25,3.6585365853658534,🟢 Bien
2025-07,C012,110115,50,36,18.0,4.5,5.0,14.0,19.0,4.75,15.833333333333334,🟡 Sobre
2025-08,C012,110115,28,30,18.0,4.5,19.0,-2.0,17.0,4.25,17.0,🟡 Sobre
2025-09,C012,110115,20,26,18.0,4.5,17.0,-6.0,11.0,2.75,12.692307692307692,🟡 Sobre
2025-10,C012,110115,28,24,18.0,4.5,11.0,4.0,15.0,3.75,18.75,🟡 Sobre
2025-11,C012,110115,33,33,18.0,4.5,15.0,0.0,15.0,3.75,13.636363636363637,🟡 Sobre
2025-12,C012,110115,63,51,18.0,4.5,15.0,12.0,27.0,6.75,15.882352941176471,🟡 Sobre
2025-04,C012,190101,0,1,7.0,2.8000000000000003,7.0,-1.0,6.0,2.4000000000000004,180.0,🟡 Sobre
2025-09,C012,190101,0,1,7.0,2.8000000000000003,6.0,-1.0,5.0,2.0000000000000004,150.0,🟡 Sobre
2025-10,C012,190101,0,4,7.0,2.8000000000000003,5.0,-4.0,1.0,0.40000000000000036,7.5,🟡 Sobre
2025-11,C012,190101,9,10,7.0,2.8000000000000003,1.0,-1.0,0.0,3.3306690738754696e-16,0.0,🔴 Falta
2025-12,C012,190101,23,20,7.0,2.8000000000000003,0.0,3.0,3.0,1.2000000000000006,4.5,🟢 Bien
2025-04,C012,190102,0,1,7.0,3.5,7.0,-1.0,6.0,3.0,180.0,🟡 Sobre
2025-07,C012,190102,0,1,7.0,3.5,6.0,-1.0,5.0,2.5,150.0,🟡 Sobre
2025-08,C012,190102,0,1,7.0,3.5,5.0,-1.0,4.0,2.0,120.0,🟡 Sobre
2025-09,C012,190102,0,2,7.0,3.5,4.0,-2.0,2.0,1.0,30.0,🟡 Sobre
2025-10,C012,190102,2,3,7.0,3.5,2.0,-1.0,1.0,0.5,10.0,🟡 Sobre
2025-11,C012,190102,11,9,7.0,3.5,1.0,2.0,3.0,1.5,10.0,🟡 Sobre
2025-12,C012,190102,17,15,7.0,3.5,3.0,2.0,5.0,2.5,10.0,🟡 Sobre
2025-04,C012,190103,0,1,5.0,3.0,5.0,-1.0,4.0,2.4,120.0,🟡 Sobre
2025-07,C012,190103,0,1,5.0,3.0,4.0,-1.0,3.0,1.7999999999999998,90.0,🟡 Sobre
2025-08,C012,190103,0,3,5.0,3.0,3.0,-3.0,0.0,0.0,0.0,🔴 Falta
2025-10,C012,190103,1,0,5.0,3.0,0.0,1.0,1.0,0.6,999.0,🟡 Sobre
2025-11,C012,190103,6,7,5.0,3.0,1.0,-1.0,0.0,0.0,0.0,🔴 Falta
2025-12,C012,190103,17,11,5.0,3.0,0.0,6.0,6.0,3.5999999999999996,16.363636363636363,🟡 Sobre
